SERIALNUMBER METERNO IPADDRV6 SERVLOC LATITUDE LONGITUDE
2153849560 806122D8 fda0::1d9:1c:6400:8061:22d8 LPD-R-002 -22.927864 -43.255521
2155289038 807719CE fda0::165:1c:6400:8077:19ce CT673 -22.924127 -43.228
2155286814 8077111E fda0::195:1c:6400:8077:111e CT1135 -22.97066314 -43.18660952
2155289106 80771A12 fda0::19b:1c:6400:8077:1a12 CT689 -22.965311 -43.178553
2155286310 80770F26 fda0::f1:1c:6400:8077:f26 CT120 -22.908939 -43.191965
2155291042 807721A2 fda0::1c0:1c:6400:8077:21a2 RL980511 -22.892415 -43.417802
2155294990 8077310E fda0::129:1c:6400:8077:310e CM2719 -22.95169 -43.210869
2153855913 80613BA9 fda0::197:1c:6400:8061:3ba9 SMT-R-039 -22.941999 -43.189392
2155286431 80770F9F fda0::5f:1c:6400:8077:f9f RL700965 -22.899256 -43.263606
2155167898 8075409A fda0::1bb:1c:6400:8075:409a RL860247 -22.73818 -43.38683
2155291077 807721C5 fda0::1ba:1c:6400:8077:21c5 CT53 -22.91372477 -43.19031349
2155289087 807719FF fda0::163:1c:6400:8077:19ff CT3084E -22.966129 -43.200227
2155167095 80753D77 fda0::1b7:1c:6400:8075:3d77 CT748 -22.981971 -43.199312
2155286666 8077108A fda0::bf:1c:6400:8077:108a RL602832 -23.000512 -43.469148
2153856446 80613DBE fda0::193:1c:6400:8061:3dbe SLZ-R-108 -22.915296 -43.176426
2153856887 80613F77 fda0::25:1c:6400:8061:3f77 MZB-R-002 -22.86178 -43.80781
2153851522 80612A82 fda0::121:1c:6400:8061:2a82 CRM-R-001 -22.714441 -43.459085
2153856346 80613D5A fda0::17b:1c:6400:8061:3d5a IMT-R-032 -22.607282 -43.312391
2155289172 80771A54 fda0::123:1c:6400:8077:1a54 CT2121 -22.94998772 -43.19140278
2153856248 80613CF8 fda0::196:1c:6400:8061:3cf8 JDB-R-002 -22.960812 -43.208041
2153857096 80614048 fda0::11a:1c:6400:8061:4048 JDB-R-003 -22.961325 -43.213519
2153856834 80613F42 fda0::133:1c:6400:8061:3f42 JDB-R-005 -22.962532 -43.225887
2155290856 807720E8 fda0::d8:1c:6400:8077:20e8 RL704212 -22.8213953 -43.287801
2155167973 M2155167973 fda0::121:1c:6404:8075:40e5 CRM-C-004 -22.715071 -43.462596
2155291031 80772197 fda0::2a:1c:6400:8077:2197 RL980585 -22.8706878 -43.77396025
2155290884 80772104 fda0::c2:1c:6400:8077:2104 RL859650 -22.72433 -43.311079
2155287298 80771302 fda0::121:1c:6400:8077:1302 RL860119 -22.7065 -43.44376
2155294899 807730B3 fda0::1c9:1c:6400:8077:30b3 RL860522 -22.697418 -43.4275376
2155168254 807541FE fda0::11a:1c:6400:8075:41fe CT2782E -22.965678 -43.203548
2155290674 80772032 fda0::57:1c:6400:8077:2032 RL985721 -22.91111 -43.687492
2155290897 80772111 fda0::126:1c:6400:8077:2111 RL860633 -22.915771 -43.688614
2155290893 8077210D fda0::3f:1c:6400:8077:210d RL982719 -22.852589 -43.463259
2155289114 80771A1A fda0::1cc:1c:6400:8077:1a1a CT2273E -23.00997716 -43.34450459
2153856427 80613DAB fda0::17b:1c:6400:8061:3dab IMT-R-033 -22.601698 -43.307594
2153855919 80613BAF fda0::48:1c:6400:8061:3baf JDR-R-008 -22.896436 -43.289497
2155287487 807713BF fda0::72:1c:6400:8077:13bf "SERÁ RETIRADO" -22.872717 -43.659852
2153919557 80623445 fda0::38:1c:6400:8062:3445 PLM-R-007 -22.872717 -43.659852
2153856500 80613DF4 fda0::1c0:1c:6400:8061:3df4 PMG-R-012 -22.893579 -43.432374
2153856501 80613DF5 fda0::cf:1c:6400:8061:3df5 PVN-R-012 -22.828781 -43.395175
2155291157 80772215 fda0::25:1c:6400:8077:2215 RL556163 -22.87002891 -43.7846042
2153849580 806122EC fda0::90:1c:6400:8061:22ec CHR-R-003 -22.925554 -43.531571
2155167275 80753E2B fda0::1ac:1c:6400:8075:3e2b RL860523 -22.74413 -43.48781
2153856457 80613DC9 fda0::1d9:1c:6400:8061:3dc9 LPD-R-001 -22.923325 -43.264269
2153856979 80613FD3 fda0::3:1c:6400:8061:3fd3 CRO-R-003 -22.772289 -43.3814
2155286834 80771132 fda0::ce:1c:6400:8077:1132 RL86360 -22.88897505 -43.48794365
2155291071 807721BF fda0::68:1c:6400:8077:21bf RL860856 -22.7732405 -43.3186313
2155289182 80771A5E fda0::64:1c:6400:8077:1a5e RL860853 -22.802212 -43.375525
2155291028 80772194 fda0::a8:1c:6400:8077:2194 RL983942 -22.969105 -43.581827
2155289162 80771A4A fda0::1bc:1c:6400:8077:1a4a CT469 -22.96205595 -43.16923353
2155292253 8077265D fda0::92:1c:6400:8077:265d RL87687 -22.895656 -43.536155
2153849705 80612369 fda0::48:1c:6400:8061:2369 JDR-R-007 -22.89148 -43.19149
2153849929 80612449 fda0::161:1c:6400:8061:2449 JDR-R-004 -22.884693 -43.293838
2155168680 807543A8 fda0::91:1c:6400:8075:43a8 RL984147 -22.883856 -43.563284
2155168317 8075423D fda0::24:1c:6400:8075:423d RL982781 -22.927297 -43.651687
2155168329 80754249 fda0::3f:1c:6400:8075:4249 RL983066 -22.879381 -43.437138
2155287065 80771219 fda0::ce:1c:6400:8077:1219 RL86342 -22.928302 -43.559971
2155168683 807543AB fda0::12b:1c:6400:8075:43ab RL983072 -22.892932 -43.418246
2153856328 80613D48 fda0::99:1c:6400:8061:3d48 CBI-R-010 -22.905048 -43.272461
2153856520 80613E08 fda0::d7:1c:6400:8061:3e08 BMT-R-012 -22.906668 -43.280786
2153849953 80612461 fda0::161:1c:6400:8061:2461 BMT-R-011 -22.907437 -43.291666
2155289346 80771B02 fda0::f1:1c:6400:8077:1b02 CT3012E -22.906436 -43.193646
2155289267 80771AB3 fda0::19d:1c:6400:8077:1ab3 RL704567 -22.836561 -43.311834
2155291458 80772342 fda0::180:1c:6400:8077:2342 RL859788 -22.7221705 -43.453154
2153856260 80613D04 fda0::bd:1c:6400:8061:3d04 REC-R-029 -22.988204 -43.503395
2155293908 80772CD4 fda0::1cb:1c:6400:8077:2cd4 RL68332 -23.0117041 -43.3136809
2155291416 80772318 fda0::12d:1c:6400:8077:2318 CT999 -22.912411 -43.174274
2155167911 807540A7 fda0::c9:1c:6400:8075:40a7 RL602474 -22.885371 -43.234637
2155290229 80771E75 fda0::1ba:1c:6400:8077:1e75 CT935 -22.900026 -43.178481
2155288854 80771916 fda0::1ba:1c:6400:8077:1916 CT936 -22.900092 -43.17874
2155167343 80753E6F fda0::7e:1c:6400:8075:3e6f CT938 -22.900236 -43.17926
2155286501 80770FE5 fda0::1ba:1c:6400:8077:fe5 CT1278 -22.903297 -43.180002
2155286709 807710B5 fda0::87:1c:6400:8077:10b5 CT1583E -22.901772 -43.177534
2155287282 807712F2 fda0::1ba:1c:6400:8077:12f2 CT2001 -22.903196 -43.179571
2155286613 80771055 fda0::25:1c:6400:8077:1055 RL78370 -22.863828 -43.800298
2155290667 8077202B fda0::1c8:1c:6400:8077:202b RL983632 -22.864851 -43.472642
2155167920 807540B0 fda0::cd:1c:6400:8075:40b0 RL86256 -22.885575 -43.467549
2153841402 806102FA fda0::f9:1c:6400:8061:2fa BTJ-R-009 -22.999051 -43.389017
2155162051 807529C3 fda0::1bb:1c:6400:8075:29c3 ABR-R-003 -22.76155 -43.40393
2155167070 80753D5E fda0::1bb:1c:6400:8075:3d5e RL859175 -22.73251 -43.396481
2155287266 807712E2 fda0::34:1c:6400:8077:12e2 RL860224 -22.796926 -43.57081
2155167912 807540A8 fda0::b6:1c:6400:8075:40a8 CT2540E -22.956906 -43.197751
2155294344 80772E88 fda0::133:1c:6400:8077:2e88 CT2668E -22.963975 -43.202877
2155290859 807720EB fda0::1bb:1c:6400:8077:20eb RL860511 -22.7371126 -43.4168378
2155291069 807721BD fda0::9c:1c:6400:8077:21bd CT970 -22.98043551 -43.20462533
2155168328 80754248 fda0::90:1c:6400:8075:4248 RL87700 -22.91104 -43.565662
2155290092 80771DEC fda0::1cb:1c:6400:8077:1dec RL68557 -23.01193 -43.30923
2155286714 807710BA fda0::1ba:1c:6400:8077:10ba CT914 -22.90205309 -43.18073667
2155286361 80770F59 fda0::92:1c:6400:8077:f59 RL985955 -22.919246 -43.545569
2155289184 80771A60 fda0::31:1c:6400:8077:1a60 CT2070E -22.973547 -43.205707
2155289229 80771A8D fda0::152:1c:6400:8077:1a8d RL704569 -22.823676 -43.309116
2155289266 80771AB2 fda0::4f:1c:6400:8077:1ab2 RL704601 -22.855473 -43.259393
2155289231 80771A8F fda0::4f:1c:6400:8077:1a8f RL704696 -22.848672 -43.245492
2155291415 80772317 fda0::17c:1c:6400:8077:2317 RL861079 -22.745704 -43.494731
2155289126 80771A26 fda0::1a:1c:6400:8077:1a26 RL860811 -22.805961 -43.591988
2155289582 80771BEE fda0::12d:1c:6400:8077:1bee CT773 -22.90799346 -43.17009223
2155167607 80753F77 fda0::17d:1c:6400:8075:3f77 RL860996 -22.77965 -43.386587
2155292079 807725AF fda0::1c4:1c:6400:8077:25af RL982765 -22.92454349 -43.37779521
2153856919 80613F97 fda0::99:1c:6400:8061:3f97 JDR-R-006 -22.877252 -43.295918
2153856775 80613F07 fda0::5f:1c:6400:8061:3f07 JDR-R-005 -22.872485 -43.297668
2155289956 80771D64 fda0::198:1c:6400:8077:1d64 CT2039 -22.90466 -43.180061
2155290896 80772110 fda0::87:1c:6400:8077:2110 CT1132 -22.9021002 -43.1792264
2155167588 80753F64 fda0::104:1c:6400:8075:3f64 RL86303 -22.881396 -43.494378
2155168501 807542F5 fda0::1cc:1c:6400:8075:42f5 CT2321E -23.00973808 -43.33051559
2153856916 80613F94 fda0::d9:1c:6400:8061:3f94 CPV-R-003 -22.65621 -43.30882
2153856923 80613F9B fda0::196:1c:6400:8061:3f9b JDB-R-012 -22.961317 -43.21003
2155167895 80754097 fda0::1c3:1c:6400:8075:4097 CT939E -22.95472 -43.197218
2155287247 807712CF fda0::fb:1c:6400:8077:12cf RL861125 -22.752196 -43.393981
2155168244 807541F4 fda0::41:1c:6400:8075:41f4 RL701108 -22.888672 -43.328612
2155167913 807540A9 fda0::1bf:1c:6400:8075:40a9 RL860550 -22.7505591 -43.3837754
2155294374 80772EA6 fda0::1bc:1c:6400:8077:2ea6 CT1374E -22.97317849 -43.19042916
2153856424 80613DA8 fda0::1bc:1c:6400:8061:3da8 PTS-R-001 -22.988418 -43.19272
2155286803 80771113 fda0::13c:1c:6400:8077:1113 CT810 -22.909067 -43.173336
2153855545 80613A39 fda0::ed:1c:6400:8061:3a39 SCO-R-013 -22.992981 -43.253951
2153860333 80614CED fda0::166:1c:6400:8061:4ced CMT-R-002 -22.90293 -43.22225
2153849955 80612463 fda0::1d9:1c:6400:8061:2463 PBR-R-001 -22.921487 -43.266593
2153849582 806122EE fda0::1d9:1c:6400:8061:22ee PBR-R-003 -22.925205 -43.250212
2153855711 80613ADF fda0::1d9:1c:6400:8061:3adf PBR-R-005 -22.919728 -43.257068
2153851502 80612A6E fda0::1d9:1c:6400:8061:2a6e PBR-R-006 -22.92192 -43.25445
2153856921 80613F99 fda0::118:1c:6400:8061:3f99 RCP-R-024 -22.922932 -43.231233
2153855704 80613AD8 fda0::ed:1c:6400:8061:3ad8 SCO-R-011 -22.992235 -43.254025
2155168220 807541DC fda0::190:1c:6400:8075:41dc RL861129 -22.721353 -43.3555098
2155286304 80770F20 fda0::198:1c:6400:8077:f20 CT2139 -22.909327 -43.1781
2155290177 80771E41 fda0::28:1c:6400:8077:1e41 CT989 -22.914655 -43.176419
2155294448 80772EF0 fda0::d4:1c:6400:8077:2ef0 CT2601E -22.94405944 -43.18521861
2155290872 807720F8 fda0::e1:1c:6400:8077:20f8 CT1903E -22.97177 -43.21766
2155286635 8077106B fda0::80:1c:6400:8077:106b CT3015 -22.903144 -43.172322
2155167935 807540BF fda0::84:1c:6400:8075:40bf CT263 -22.912293 -43.174957
2155294108 80772D9C fda0::22:1c:6400:8077:2d9c RL859923 -22.709272 -43.5543192
2155286874 8077115A fda0::e0:1c:6400:8077:115a CT2519E -22.977265 -43.196587
2155167093 80753D75 fda0::1c3:1c:6400:8075:3d75 CT2453E -22.9586405 -43.1945483
2153856453 80613DC5 fda0::d2:1c:6400:8061:3dc5 CMT-R-008 -22.899353 -43.22205
2153849523 806122B3 fda0::129:1c:6400:8061:22b3 CMT-R-009 -22.91138 -43.21637
2153856538 80613E1A fda0::161:1c:6400:8061:3e1a DCT-R-001 -22.875004 -43.282876
2153857250 806140E2 fda0::161:1c:6400:8061:40e2 DCT-R-002 -22.884815 -43.284519
2153857264 806140F0 fda0::98:1c:6400:8061:40f0 DCT-R-003 -22.88034 -43.27628
2155286826 8077112A fda0::1c3:1c:6400:8077:112a CT2510E -22.95574776 -43.19584747
2155286654 8077107E fda0::52:1c:6400:8077:107e RL702926 -22.8609261 -43.3301183
2153856014 80613C0E fda0::e1:1c:6400:8061:3c0e JDB-R-011 -22.962882 -43.208275
2153911761 806215D1 fda0::161:1c:6400:8062:15d1 DCT-R-004 -22.881002 -43.288364
2155168210 807541D2 fda0::45:1c:6400:8075:41d2 RL703896 -22.833417 -43.274216
2155292248 80772658 fda0::d2:1c:6400:8077:2658 RL703953 -22.825483 -43.233215
2155286387 80770F73 fda0::b9:1c:6400:8077:f73 RL704365 -22.852767 -43.270307
2153856907 80613F8B fda0::c1:1c:6400:8061:3f8b RCP-R-002 -22.919852 -43.219301
2155286528 80771000 fda0::f6:1c:6400:8077:1000 RL76938 -22.922943 -43.701486
2155286606 8077104E fda0::164:1c:6400:8077:104e CT1128 -22.90207038 -43.17619468
2155286828 8077112C fda0::196:1c:6400:8077:112c CT1287E -22.98396455 -43.22099059
2155290111 80771DFF fda0::164:1c:6400:8077:1dff CT917 -22.90181461 -43.17603019
2155286855 80771147 fda0::198:1c:6400:8077:1147 CT2936E -22.9140086 -43.1823434
2155287254 807712D6 fda0::1b5:1c:6400:8077:12d6 RL986379 -22.974613 -43.414783
2153849942 80612456 fda0::16b:1c:6400:8061:2456 PDG-R-001 -22.928512 -43.318423
2153856773 80613F05 fda0::16b:1c:6400:8061:3f05 PDG-R-002 -22.93029 -43.3236
2153848691 80611F73 fda0::16b:1c:6400:8061:1f73 PDG-R-003 -22.93252 -43.330386
2153850291 806125B3 fda0::16b:1c:6400:8061:25b3 PDG-R-004 -22.935558 -43.330516
2153856331 80613D4B fda0::1ca:1c:6400:8061:3d4b PDG-R-005 -22.955771 -43.335627
2153856471 80613DD7 fda0::1ca:1c:6400:8061:3dd7 PDG-R-006 -22.946249 -43.33246
2153850241 80612581 fda0::1be:1c:6400:8061:2581 PDG-R-007 -22.958361 -43.3507
2153856320 80613D40 fda0::1ca:1c:6400:8061:3d40 PDG-R-008 -22.956322 -43.346759
2153848774 80611FC6 fda0::13b:1c:6400:8061:1fc6 PDG-R-009 -22.93467 -43.340147
2153842402 806106E2 fda0::1ca:1c:6400:8061:6e2 PDG-R-010 -22.94794 -43.33926
2153849260 806121AC fda0::16b:1c:6400:8061:21ac PDG-R-013 -22.928195 -43.321241
2155292003 80772563 fda0::e3:1c:6400:8077:2563 RL68736 -22.999423 -43.409858
2155294109 80772D9D fda0::33:1c:6400:8077:2d9d RL68657 -22.999423 -43.409858
2155167345 80753E71 fda0::ed:1c:6400:8075:3e71 RL602738 -22.99187 -43.250615
2155287317 80771315 fda0::1a4:1c:6400:8077:1315 RL633926 -22.979307 -43.491599
2155287286 807712F6 fda0::ba:1c:6400:8077:12f6 RL633933 -23.020977 -43.479932
2155287064 80771218 fda0::91:1c:6400:8077:1218 RL986212 -22.910447 -43.566207
2155168338 80754252 fda0::92:1c:6400:8075:4252 RL87686 -22.906393 -43.54564
2155167919 807540AF fda0::16:1c:6400:8075:40af CT1223 -22.903043 -43.175008
2155286844 8077113C fda0::1c8:1c:6400:8077:113c RL980512 -22.871331 -43.456951
2153856318 80613D3E fda0::11c:1c:6400:8061:3d3e JDB-R-028 -22.960958 -43.215262
2155289193 80771A69 fda0::1b7:1c:6400:8077:1a69 CT2113E -22.98783866 -43.22873894
2155154648 80750CD8 fda0::1c0:1c:6400:8075:cd8 ABR-R-014 -22.74066 -43.40848
2155162055 807529C7 fda0::1bb:1c:6400:8075:29c7 ABR-R-017 -22.73667 -43.4048
2155168500 807542F4 fda0::148:1c:6400:8075:42f4 CT2512E -22.915968 -43.227483
2155289598 80771BFE fda0::192:1c:6400:8077:1bfe CT3110E -23.010265 -43.308747
2155286561 80771021 fda0::198:1c:6400:8077:1021 CT115 -22.904363 -43.180582
2155291032 80772198 fda0::4d:1c:6400:8077:2198 RL704138 -22.8273052 -43.303932
2155290214 80771E66 fda0::9c:1c:6400:8077:1e66 CT875 -22.983191 -43.223033
2155290220 80771E6C fda0::145:1c:6400:8077:1e6c CT907 -22.985822 -43.222352
2155290087 80771DE7 fda0::145:1c:6400:8077:1de7 CT909 -22.985752 -43.222368
2153856347 80613D5B fda0::b8:1c:6400:8061:3d5b RAM-R-010 -22.848007 -43.249575
2155287275 807712EB fda0::d7:1c:6400:8077:12eb RL701237 -22.909934 -43.290839
2155168696 807543B8 fda0::1cb:1c:6400:8075:43b8 RL68151 -23.010205 -43.303083
2155290162 80771E32 fda0::bd:1c:6400:8077:1e32 RL602825 -22.983636 -43.469148
2153856781 80613F0D fda0::26:1c:6400:8061:3f0d CMS-R-011 -22.892834 -43.604217
2155292004 80772564 fda0::d7:1c:6400:8077:2564 RL702668 -22.912903 -43.284628
2155292073 807725A9 fda0::d7:1c:6400:8077:25a9 RL701172 -22.908966 -43.286667
2155168486 807542E6 fda0::df:1c:6400:8075:42e6 CT2807E -22.966523 -43.202605
2155291063 807721B7 fda0::1bb:1c:6400:8077:21b7 RL860156 -22.757042 -43.408166
2155290106 80771DFA fda0::b3:1c:6400:8077:1dfa RL60221 -22.9557 -43.1801
2155290868 807720F4 fda0::11c:1c:6400:8077:20f4 CT1952E -22.965025 -43.216572
2155286846 8077113E fda0::145:1c:6400:8077:113e CT3260 -22.98409 -43.224735
2155290869 807720F5 fda0::a5:1c:6400:8077:20f5 CT2718E -23.010388 -43.363935
2155290865 807720F1 fda0::1bd:1c:6400:8077:20f1 CT2903E -23.000584 -43.348015
2155168493 807542ED fda0::1ba:1c:6400:8075:42ed CT1509 -22.904969 -43.184531
2155168199 807541C7 fda0::157:1c:6400:8075:41c7 RL704035 -22.835296 -43.304231
2155286668 8077108C fda0::1ba:1c:6400:8077:108c CT589 -22.900444 -43.17943
2155286520 80770FF8 fda0::87:1c:6400:8077:ff8 CT849 -22.901619 -43.177225
2155286845 8077113D fda0::1ba:1c:6400:8077:113d CT929 -22.90097 -43.180273
2155286671 8077108F fda0::e0:1c:6400:8077:108f CT1410 -22.9772 -43.196022
2153850014 8061249E fda0::148:1c:6400:8061:249e ALC-R-027 -22.915751 -43.231479
2155291111 807721E7 fda0::199:1c:6400:8077:21e7 RL56584 -22.959425 -43.648907
2155286842 8077113A fda0::1cb:1c:6400:8077:113a CT2272E -23.0075044 -43.30630848
2155289082 807719FA fda0::19f:1c:6400:8077:19fa CT2697E -23.0085062 -43.36799442
2155291140 80772204 fda0::2a:1c:6400:8077:2204 RL980588 -22.86515256 -43.76906631
2155168311 80754237 fda0::11c:1c:6400:8075:4237 CT2379E -22.964999 -43.218543
2155286867 80771153 fda0::b5:1c:6400:8077:1153 CT2402E -22.950297 -43.177699
2155291399 80772307 fda0::148:1c:6400:8077:2307 CT1550E -22.915437 -43.231368
2155289301 80771AD5 fda0::bf:1c:6400:8077:1ad5 RL600021 -22.99939408 -43.39622626
2155290197 80771E55 fda0::19e:1c:6400:8077:1e55 RL861257 -22.7351955 -43.462349
2153849670 80612346 fda0::c1:1c:6400:8061:2346 RCP-R-010 -22.924765 -43.215752
2153856973 80613FCD fda0::11c:1c:6400:8061:3fcd JDB-R-013 -22.962141 -43.209598
2153856524 80613E0C fda0::31:1c:6400:8061:3e0c JDB-R-014 -22.962009 -43.211366
2153856237 80613CED fda0::196:1c:6400:8061:3ced JDB-R-015 -22.96259 -43.211405
2155286486 80770FD6 fda0::e0:1c:6400:8077:fd6 CT2185E -22.977263 -43.195908
2153840702 8061003E fda0::14:1c:6400:8061:3e CMT-R-010 -22.912288 -43.215625
2155286862 8077114E fda0::4f:1c:6400:8077:114e RL701012 -22.848172 -43.244901
2155286861 8077114D fda0::1c3:1c:6400:8077:114d CT1941E -22.95411687 -43.19163202
2153856451 80613DC3 fda0::7f:1c:6400:8061:3dc3 CMR-R-022 -22.90248194 -43.18226276
2155291109 807721E5 fda0::197:1c:6400:8077:21e5 CT122 -22.938656 -43.194414
2155286480 80770FD0 fda0::104:1c:6400:8077:fd0 RL981833 -22.871356 -43.490556
2155286747 807710DB fda0::104:1c:6400:8077:10db RL980516 -22.875071 -43.461154
2153849588 806122F4 fda0::1cc:1c:6400:8061:22f4 BAR-R-221 -23.00971 -43.330663
2155289191 80771A67 fda0::31:1c:6400:8077:1a67 RL602652 -22.979803 -43.226871
2153856997 80613FE5 fda0::c9:1c:6400:8061:3fe5 JDB-R-030 -22.951922 -43.211422
2155290049 80771DC1 fda0::1c4:1c:6400:8077:1dc1 RL980535 -22.9400508 -43.3841786
2155286631 80771067 fda0::d7:1c:6400:8077:1067 RL704466 -22.907121 -43.27667
2155168166 807541A6 fda0::99:1c:6400:8075:41a6 RL704721 -22.912573 -43.26697
2155286407 80770F87 fda0::48:1c:6400:8077:f87 RL704485 -22.893873 -43.295912
2155287268 807712E4 fda0::48:1c:6400:8077:12e4 RL704927 -22.893104 -43.28919
2155167344 80753E70 fda0::1d:1c:6400:8075:3e70 RL704882 -22.817765 -43.347616
2155286526 80770FFE fda0::52:1c:6400:8077:ffe RL704889 -22.84459 -43.31443
2155290675 80772033 fda0::158:1c:6400:8077:2033 RL704930 -22.837078 -43.300213
2153849951 8061245F fda0::62:1c:6400:8061:245f CLG-R-016 -22.820155 -43.352016
2155291162 8077221A fda0::91:1c:6400:8077:221a RL980560 -22.882771 -43.556388
2155291144 80772208 fda0::2a:1c:6400:8077:2208 RL980857 -22.868993 -43.788463
2155168447 807542BF fda0::12b:1c:6400:8075:42bf RL982548 -22.896041 -43.355915
2155287359 M2155287359 fda0::149:1c:6404:8077:133f ALC-C-003 -22.917064 -43.238533
2155286923 M2155286923 fda0::14a:1c:6404:8077:118b ALC-C-004 -22.917064 -43.238533
2153847070 M2153847070 fda0::148:1c:6404:8061:191e ALC-C-002 -22.917064 -43.238533
2153847059 M2153847059 fda0::147:1c:6404:8061:1913 ALC-C-001 -22.917064 -43.238533
2153856856 80613F58 fda0::11a:1c:6400:8061:3f58 JDB-R-022 -22.963847 -43.222295
2153851612 80612ADC fda0::11a:1c:6400:8061:2adc JDB-R-023 -22.963847 -43.222295
2155286491 80770FDB fda0::8b:1c:6400:8077:fdb RL985781 -22.90156 -43.860399
2155291094 807721D6 fda0::17:1c:6400:8077:21d6 RL861119 -22.761305 -43.453727
2155287288 807712F8 fda0::d6:1c:6400:8077:12f8 RL602599 -22.9596946 -43.2011312
2153856925 80613F9D fda0::c1:1c:6400:8061:3f9d RCP-R-020 -22.923208 -43.222682
2153856795 80613F1B fda0::165:1c:6400:8061:3f1b RCP-R-014 -22.922976 -43.213696
2153856932 80613FA4 fda0::c1:1c:6400:8061:3fa4 RCP-R-011 -22.922164 -43.215794
2155286517 80770FF5 fda0::153:1c:6400:8077:ff5 RL704470 -22.896534 -43.251426
2155286530 80771002 fda0::1ba:1c:6400:8077:1002 CT1718 -22.903979 -43.179982
2155286701 807710AD fda0::9d:1c:6400:8077:10ad CT831 -22.981738 -43.219158
2153860367 80614D0F fda0::11a:1c:6400:8061:4d0f JDB-R-027 -22.960853 -43.216473
2155289656 80771C38 fda0::1b7:1c:6400:8077:1c38 CT1696E -22.98575505 -43.23477902
2153856325 80613D45 fda0::197:1c:6400:8061:3d45 BPD-R-117 -22.936161 -43.195934
2155286569 80771029 fda0::193:1c:6400:8077:1029 CT1413 -22.915142 -43.176881
2153850023 806124A7 fda0::57:1c:6400:8061:24a7 ESP-R-010 -22.878493 -43.675016
2153855942 80613BC6 fda0::25:1c:6400:8061:3bc6 MZB-R-004 -22.844748 -43.792391
2155291443 80772333 fda0::c4:1c:6400:8077:2333 RL602610 -22.9461421 -43.2576915
2155291099 807721DB fda0::92:1c:6400:8077:21db SC87699 -22.917339 -43.532722
2155168708 807543C4 fda0::9f:1c:6400:8075:43c4 RL704883 -22.8655394 -43.2690635
2155167094 80753D76 fda0::1ba:1c:6400:8075:3d76 CT305 -22.91165856 -43.19311277
2155289070 807719EE fda0::89:1c:6400:8077:19ee CT623 -22.90094731 -43.18041674
2155290680 80772038 fda0::7f:1c:6400:8077:2038 CT55 -22.91439851 -43.18411699
2153842304 80610680 fda0::136:1c:6400:8061:680 MML-R-006 -22.99402 -43.59763
2155167940 807540C4 fda0::1bb:1c:6400:8075:40c4 RL860509 -22.765818 -43.442367
2155167451 80753EDB fda0::19:1c:6400:8075:3edb RL860212 -22.745208 -43.328716
2153856547 80613E23 fda0::11b:1c:6400:8061:3e23 JDB-R-024 -22.962861 -43.217528
2153857032 80614008 fda0::1d9:1c:6400:8061:4008 PBR-R-007 -22.930249 -43.249855
2153851602 80612AD2 fda0::1d9:1c:6400:8061:2ad2 PBR-R-008 -22.92833 -43.2635
2153855891 80613B93 fda0::1d9:1c:6400:8061:3b93 PBR-R-009 -22.930032 -43.258043
2153857095 80614047 fda0::48:1c:6400:8061:4047 JDR-R-001 -22.89412 -43.29542
2153856722 80613ED2 fda0::48:1c:6400:8061:3ed2 JDR-R-002 -22.887066 -43.29707
2153851527 80612A87 fda0::5f:1c:6400:8061:2a87 JDR-R-003 -22.885577 -43.298024
2155167374 80753E8E fda0::31:1c:6400:8075:3e8e CT1775E -22.962148 -43.210921
2155168314 8075423A fda0::dd:1c:6400:8075:423a RL986063 -22.8950362 -43.3499691
2155167306 80753E4A fda0::180:1c:6400:8075:3e4a RL860279 -22.737607 -43.420269
2155290200 80771E58 fda0::9d:1c:6400:8077:1e58 CT2162 -22.983518 -43.206888
2153857078 80614036 fda0::1b4:1c:6400:8061:4036 COP-R-019 -22.96811 -43.190463
2155289692 80771C5C fda0::1c3:1c:6400:8077:1c5c CT1892E -22.95449653 -43.1961392
2155168312 80754238 fda0::f9:1c:6400:8075:4238 CT1729E -23.00355368 -43.38290434
2155167381 80753E95 fda0::145:1c:6400:8075:3e95 CT402 -22.986325 -43.228918
